10,イライラしたら、ひとまず深呼吸をしてください
10,あなたが中心となって、明るい話題を振ってみて
10,ずっと会っていなかった友達から連絡がありそう
10,あなたはあなたのやるべきことを片付けましょう
11,それよりも、昔から知り合いの人をよく見つめて
11,友達や上司など、人の意見を聞くことが重要な日
11,人の話を聞くことで、対人スキルがアップしそう
11,今日は家で、ゆっくり過ごす時間を作りましょう
11,本当に好きな人の前だけ、あなたらしさを見せて
11,今日のあなたの善意は、きっと仲間を助けるはず
11,一番大切なことは、家族を大切にする気持ちです
11,あなたの場合は、いつも堂々としているのが一番
11,特に、資格取得のための勉強は今がはじめ時です
12,ぶつかりそうになったら、あなたから折れてみて
12,地域の行事やボランティアは、ぜひ参加してみて
12,運気アップの秘訣は、常にクールでいることです
12,欲しいものは、まずはお財布と相談しておくこと
12,どんな場面でも、好きな人から離れずにいること
12,衝動買いをしないように、じっくり財布と相談を
12,集合場所や、待ち合わせ時間は、しっかり把握を
12,これからの予定を考えて、スピーディーに行動を
12,一度ストップして、仕切り直すのがよさそうです
12,親友と話をすると、自分の長所が見えてくるかも
12,消耗品なら、新しく買ってしまうほうが早いかも
12,今日はあなたの好きな仲間と、のんびり過ごして
12,疲れていても、あいさつはハキハキとしましょう
1,気難しい人とも、今日は円滑に会話ができそうです
2,やってみたい仕事や勉強には、ぜひ取り組んでみて
2,緩やかなペースで歩けば、肩の力も抜けていくはず
2,今日は遠慮なく周りの人に頼ってもよさそうです☆
2,明るく接していけば、いずれお付き合いできるかも
2,はっきりとあなたに気がある素振りが見られる予感
2,あちこちであなたに声がかかり、忙しくなるかも♪
2,家の掃除をすると、臨時収入の可能性があります☆
3,今日は友達と誘い合わせて、遊びに出かけましょう
3,興味を持っていることがあるなら、早速始めてみて
4,ずっと悩んでいたことの答えが、見つかりそうです
4,ブログをやっているなら、マメに更新をしてみて♪
4,モチベーションが下がったら、原点に戻りましょう
4,頑張るあなたに、好きな人の視線が集中するかも☆
4,気になっていた習い事を始めると長続きしそうです
4,年上の人から褒められることも多くなりそうです☆
4,狭い枠組みから飛び出して、可能性を追求できそう
4,気の知れた仲間と一緒に出かけてリフレッシュして
4,オンラインレッスンなどを検討してみてもいいかも
4,今日は是非、あなたから色々な人に声をかけてみて
4,気づきを書けば、それは大きなモノを生み出します
4,わからないことは、ネットで調べてすぐに解決を☆
4,あなたに合うかどうかは、周りが判断してくれます
5,助けてくれる人には、ぜひお礼をしておきましょう
5,好きな人には、あなたの素直な気持ちを伝えること
5,今日は積極的に、目上の人に話しかけてみましょう
5,ずっと昔の思い出の場所に、ふらりと出かけてみて
5,失敗しても、きっと周りが助けてくれるから大丈夫
5,いい話が飛び込んできたり、会いたい人に会えたり
5,本当にやりたいことなら、何があってもできるはず
5,早寝早起きを今日から意識していくと良いでしょう
5,新しいことに挑戦すれば、大きな成果を得られます
5,高級品でも、結果的にはコスパがいいと思えるはず
5,自分より年上の人の活躍は、ぜひ見ておきましょう
5,あなたを慕う後輩などは、特に大切にしてください
5,あなたのペースで何事も頑張れるので、強気でOK
5,失くしたものが出てきたり、返ってきたりするかも
5,あなたの作業の素早さに、周囲の評価が上がりそう
6,ネットで調べたり、経験者に話を聞いたりしてみて
6,仲の良い友達を誘って、鍋パーティーをやるのも◎
6,あなたの明るさで、周りを盛り上げてみてください
6,人を頼るよりも、あなたの力をすべて出すのが大事
6,あなたから挨拶をするだけで、思った以上の効果が
6,特に感謝の気持ちなどは素直な気持ちで伝えること
6,思わぬハプニングでスケジュールがずれても大丈夫
6,厚意を受けたら、すぐにお礼を考えておきましょう
6,そのきっかけは、何気なく読んだ本にありそうです
7,焦ってしまいそうなら、友達に相談してみましょう
7,スポーツやカードゲームでは、強気に出てOKです
7,また、頼るばかりではなく、あなたも周囲に協力を
7,背伸びせずに、自分のやれることから始めてみては
7,できることから、じっくり手をつけてみてください
7,あなたが思っているより、あっさりと片付く暗示も
7,いつもと違った体験をすることが大事になる日です
7,今日のあなたなら、いろんなことを吸収できるはず
7,少人数で近場に行くだけでも、きっと楽しめるはず
7,チャンスがあればあなたのほうから話しかけてみて
7,感情を思いっきり高めることで、疲れも癒されます
7,一緒に話ができそうなチャンスは、ぜひ逃さないで
8,疲れを感じたら、甘い飲み物やお菓子でリラックス
8,途中で投げ出すと、作業が倍になって返ってきます
8,どんな場面もあなたらしい機転で乗り越えられそう
8,あまり細かいことを気にせず、あなたらしく元気に
8,芸能人の何気ないコメントが、ひらめきを呼ぶかも
8,あなたに賛同してくれる人や、協力者が出現しそう
8,家族と一緒に過ごす時間を作ると、いい気分転換に
8,値段以上の価値を、あなたに与えてくれるはずです
8,たとえ失敗しても、ささいなことなら気にしないで
8,意外にあなたの好物になり、嬉しい体験ができそう
9,遊びに行った先では、嬉しいサプライズがあります
9,まずは冷静になって、素直に受け止めることが大切
9,専門的な雑誌を読んでみると、役立つアイディアが
9,頑張るあなたの姿は、周囲の人たちを驚かせるはず
9,周りのペースに任していれば、失敗はないでしょう
9,褒められたことを具体的に考えて、ぜひ励みにして
9,気持ちもスッキリできて、前向きな運気が訪れます
10,今日は仲のいい友達との時間を大事にしてください
10,家族と一緒に食事をすることで、疲れが癒されます
10,あれこれやろうとするより、まっすぐ進むのが正解
10,体が重くても、意識的に行動した方が良いでしょう
10,時間がかかっても、正しいやり方を貫けば目標達成
10,退屈を感じたら、ちょっと遠くまで出かけてみては
10,いずれはいい仲間になれると信じて、冷静に対応を
10,今日は結果を気にせず、やりたいことをやってみて
11,気乗りのしない集まりも、行ってみれば楽しめそう
11,それでも、あなたのリーダーシップがあれば大丈夫
11,親友と食事に行くと、楽しい時間が過ごせそうです
11,仲良くなりたい人には、ぜひあなたから話しかけて
11,何事も結果を焦らずに、丁寧に作業すると運気回復
11,持ち物もなくさないように、出るときはチェックを
11,今日は健康を一番に考えて、ヘルシーなメニューを
12,あなたの苦手分野のことは、人を頼ってみるのも手
12,一念発起し、家事をいっきに片付けると運気アップ
12,ストレスを感じたら、スマホの電源を切って一休み
12,人に与える印象を意識し、身だしなみに気をつけて
12,いろんな人の意見が、あなたを成長させてくれます
12,探していたものは、意外なほど近くにありそうです
12,あなたの好きなことに、思い切って取り組んでみて
12,特に用事がないなら、デパートなどには入らないで
12,あなたの予定が狂わないように、冷静に対応をして
1,部屋の掃除をすると、思わぬところから臨時収入が！
1,海外旅行の計画を立てたり、語学の勉強を始めてみて
1,言葉を選んで、笑顔でアドバイスをすると喜ばれます
2,今日は焦らず、やることには丁寧さを心がけましょう
2,デートに行くなら、明るい服装を心がけておくこと☆
2,家族や友達に教えてあげると、感謝されるでしょう☆
2,フィーリングだけで判断せず、常に冷静になってみて
2,好きな人から、嬉しい言葉が聞けるかもしれません☆
2,新しいアイディアを受け入れることで、運気は上々☆
2,普段は遠慮してしまうようなことでも、今なら大丈夫
2,やってみたいと思った仕事は、ぜひすぐに飛びついて
2,毎日コツコツと続けられるかどうかを判断基準にして
3,面倒に思っても、とことん付き合ってあげてください
3,苦手なことがあっても、気合いで乗り切れそうです☆
3,自分を客観的に見つめてみると、いいアイディアが☆
3,気にしてもらえて、いい関係に進んでいきそうです☆
3,思わぬ仕上がりに、周囲からも高評価をもらえる予感
3,困っている人を見たら、助けずにいられなくなりそう
3,人前に出るなら、小物に少し明るい色を選んでみて☆
3,今日は受け身でいるより、積極的に発信しましょう！
4,パーっと遣うより、貯める方がワクワクできそうです
4,グルメにも好奇心を持って、情報収集をしましょう☆
4,今は自分の実力をアップさせることに集中しましょう
4,お互いの趣味について、よく話し合ってみましょう☆
4,うまく準備をすれば、何事もしっかりこなせるはず☆
4,耳に残る話題は、とことん突き詰めてみてください☆
4,強気でいろんなことにチャレンジしてみてください♪
4,ランチタイムは、同僚と一緒に外へ出てみましょう☆
4,年下の人の面倒を、しっかり見てあげると運気アップ
4,自炊をするときは、新しいメニューに挑戦してみては
4,雑用もしっかりこなせば、夜は充実感に浸れるはず☆
4,旬の果物や涼感のあるスイーツなどを楽しんでみては
4,頑張っているあなたには、嬉しいご褒美があるかも♪
4,周りでトラブルがあっても、うまく回避できそうです
4,気配りの言葉をかけてあげると、さらに接近できそう
4,ガラリと生活が変わって、視野を広げられるでしょう
5,仲間の紹介で、ステキな出会いが期待できる一日です
5,あなたの知らないことを、たくさん教えてくれるはず
5,仲間を信頼して、少し肩の力を抜いて取り組んでみて
5,ピリピリしている人と接しても、あなたが和ませ役に
5,楽しい音楽で盛り上がれば、ストレスも発散できそう
5,いつもと違った服装をすると、気分も盛り上がります
5,良くない生活習慣は、今日でスッパリとやめましょう
5,資格や語学の勉強を始めると、長く続けられそうです
5,先輩の小言は、真剣に聞いておいて損はなさそうです
5,頼ってくる人がいれば、ぜひアドバイスをしてあげて
6,仲間からの誘いは断らず、ノリのいいところを見せて
6,ダイエットや勉強などに、やる気がみなぎるでしょう
6,自分の殻を破って、大きなものを得られそうな日です
6,思いもよらない人から告白されるようなハプニングが
6,意外と頑張っていることに気づいて、嬉しくなるかも
6,一人の時間を有効活用し、普段はできないことをして
6,あなたが楽しいと思えるほうを選ぶようにしましょう
6,あなたに何かを教えてくれる人の存在が重要な日です
6,失敗したことがあっても、すぐに挽回できるはずです
6,疲れを感じたら、現実逃避できるような方法が効果的
6,あなたのこれからの道に影響がある人かもしれません
6,やりたいことがあるなら、箇条書きで順番に片付けて
6,食べ物に気を付けるより、運動量を増やすのが効果的
6,いつも焦らず、やることには確実性を心がけましょう
6,年上の人のアドバイスは、あなたの飛躍のきっかけに
7,目的意識を持って、素早い行動をすると運気はアップ
7,ちょっと難しいものほど、思い切ってトライしてみて
7,あまり会えない人に会って、いろんな話をしましょう
7,無理にアプローチするより、グループ交際が正解かも
7,いろんなものを見て、いい刺激が感じられるでしょう
7,選択を迫られる場面があっても、焦らず考えましょう
7,やりがいはあるはずなので、まずは全力で取り組んで
7,いつもより少し大きめのモノにすると、注目度アップ
7,難しそうなものほど、やってみると楽しめるでしょう
7,本屋に出かけてみると、アイディアが浮かびそうです
7,苦手なことがあれば、先輩に力を借りてみてください
8,運気を高める秘訣は、何事にも手を抜かないことです
8,忙しくてできなかったことをどんどんやってみると吉
8,気まずい関係になっていた人とバッタリなんてことも
8,新しい気分になりたければ、家族団らんの時間が大事
8,デート中にぼーっとしてしまわないようにだけ注意を
8,語学や歴史に興味を持つと、飲み込みが早いでしょう
8,褒められても、調子に乗らない謙虚な態度が大事です
8,ポジティブな気持ちで、積極的に周りと関わってみて
8,最後の詰めを間違わないように、丁寧に行動して正解
8,どのような場でも、常に明るく対応ができるでしょう
8,友達が手伝ってくれたら、ちゃんとお礼をしてあげて
8,あなたの実力が問われますが、自然体でいるのが一番
9,ポジティブな言葉を選ぶことで、運気は上昇するはず
9,お気に入りのレストランで、素敵な時間が過ごせそう
9,小さなプレゼントや、手紙を書くのも運気上昇の秘訣
9,新しいCDを聴いてみるなど、刺激を求めて正解です
9,焦ってしまったら、落ち着いて状況を整理しましょう
9,前向きに頑張っていると、思わぬご褒美がある予感☆
9,ファッション雑誌を読むと、アイディアが浮かびそう
9,ヘルシーな食生活で、美容面でも良い変化がありそう
9,ピンチがあっても、人からの親切で事態は好転します
9,あなたを頼ってくる人もいるので、力になってあげて
9,メールの文章を読み返すと、やる気がアップするはず
9,あなたの価値観が変わって、気持ちもさらに前向きに
9,冷静に行動すれば、そのミスがチャンスに変わるはず
9,古本を読んだり、昔の映画を見たりすると運気アップ
9,趣味の集まりにあなたの好きなタイプの人がいるかも
9,いつもお世話になっている人に、贈り物をしてみては
9,後日にじっくり対応すれば、いい結果になるはずです
9,そんなあなたに、わざわざ文句を言う人はいないはず
9,年下の人の面倒を、しっかり見てあげると運気アップ
10,アイディアを活かして、新しいことへ取り組んでみて
10,どこかにでかけることで、落ち込んだ気持ちも回復に
10,強張った体をほぐすイメージでリラックスしましょう
10,友達とのコミュニケーションから、幸運が訪れる予感
10,昔からの仲間を通じて、新しい出会いがありそうです
10,今日はあまり自分を追い込まず、リラックスして正解
11,焦らなければ、予定よりも早く終わらせられそうです
11,大事な用件や人から頼まれたことは、慎重にこなして
11,いつもより効率がいい方法を、考えてみるとGOOD
11,今日は、慎重さと自信の両方を持っていることが大事
11,イライラしそうになったら、大きく呼吸をして冷静に
11,前向きでいれば、過去の活動が人に認められる暗示も
11,一人で困っているなら、親しい人に話してみましょう
11,できるだけ外に出ないで、ゆったり過ごしてください
11,ちょっと頑張りすぎて、悪化しないように気をつけて
11,人前で暗い顔を見せないようにすれば、運気もアップ
11,人に合わせてばかりでは、グッタリ疲れてしまいそう
12,ミスをしないようにするには、何事も確認作業を徹底
12,最近知り合った友達に、自分から声をかけてみると吉
12,人間関係のいざこざは、見守るのが吉となりそうです
12,今日はあまり無理をせず、体力の回復に努めましょう
12,コンセプトを決めて、部屋の模様替えをすると大成功
12,お金を出すのはそれからにしておいたほうが良さそう
12,今日は何事も結論を急がず、のんびり過ごしましょう
12,すぐに結果が出なくても、仲間は評価してくれるはず
12,ふと見つけた商品が、あなたの一生モノになる暗示も
12,あなたの実力を高く評価してくれる人がいるはずです
12,趣味や感性が近い人と、会うための時間を作ってみて
12,自分の力を、あまりあてにしないほうが良さそうです
1,これまでとは違う面が引き出され、新鮮さも味わえそう
1,あなたの感性が豊かになり、新しい趣味が見つかります
1,友達と出かけるなら、少し遠いところまで行きましょう
1,タイミングを逃さないように、フットワークは常に軽く
1,凝った料理に挑戦するなど、普段と違うことをしてみて
1,信頼できる人という、高い評価が得られそうな日です！
1,協力してくれる人には、いつも感謝の思いをお忘れなく
1,いつもは苦手な人も、今日はニコニコしてくれそうです
2,ゆったりとした時間を過ごすことで、ストレス解消に☆
2,今日のあなたなら、実力以上の力を発揮できそうです☆
2,他人の考えが理解できなくても、焦る必要はありません
2,アクティブな行動が、明日以降の活力につながります♪
2,あなたと共通するものがあれば、話題にしてみること☆
2,友達が始めていて楽しそうなら、情報収集をしてみて☆
2,部屋の掃除をすると、なくしていたものが見つかるかも
3,やってみたいことがあるなら、ぜひチャレンジをして☆
3,きれいになったら、友達を呼んでのんびりおしゃべり☆
3,ねぎらいの言葉をかけてあげると、さらに接近できます
3,新鮮な刺激が、あなたの運気をアップさせてくれます☆
3,同じ趣味や特技があるなら、それについて話してみて☆
3,それ以外にも、いろんなところであなたが注目される日
3,静かな空間を作ると、自然と集中力が増してくるはず♪
4,思い立ったら迷わず行動する気持ちを大事にしましょう
4,あなたが得意にしていることを、アピールしてみては☆
4,あなたの好みのルックスの人から、言い寄られる暗示☆
4,謙虚に過ごすあなたに、贈り物をくれる人がいるかも☆
4,英会話などの勉強は、まず環境作りから頑張ってみて☆
4,やってみたいことがあるなら、ぜひチャレンジをして☆
4,今日はあなたの希望が叶う日☆好きな人にもワガママを
4,あれこれ話をするより、あなたの気持ちが伝わります☆
4,古い仲間と近況を話し合うと、良い刺激になりそうです
4,苦手なことは、得意な人にすぐ助けてもらえば大丈夫☆
4,金運がとってもいい日なので、目当ての商品を探して☆
4,仕事関係では、臨時収入の期待も☆衝動買いには要注意
5,あなたの頑張りを見て、認めてくれる人はいるはずです
5,今日は見返りを求めずに、人に役立つことに力を入れて
5,小さな目標からステップアップしていくといいでしょう
5,周りの人が気を利かせてくれて、実現へ近づくでしょう
5,多少の苦労はありそうですが、いい思い出ができるはず
5,何事も後に残さず、上手に片付けておくことが大事です
5,気を許している相手でも、普段から礼儀は守りましょう
5,頭の回転が速くなり、いろいろなひらめきが浮かびそう
5,あなたのリーダーシップを問われることがありそうです
5,悩み事を相談すれば、的確なアドバイスがもらえるはず
5,仕事関連の人と、プライベートでも会うようにしてみて
5,あなたの実力が評価されているので、大胆に行動をして
5,足りないものがあるなら、仲間に相談をしてみましょう
5,近況報告をすると、いい刺激をもらってやる気もアップ
5,SNSの中で、一目置かれる存在になるチャンスかも？
5,相手はあなたのことを知っていて、待っている可能性も
6,いいアイディアが浮かばない時は、友達に相談してみて
6,こだわりすぎないことが、運気を変える秘訣になります
6,弱気になっていると、チャンスは過ぎ去ってしまいます
6,相手が思っていることは、きっとあなたの役に立ちます
6,自分だけでは終わらない作業なら、仲間を頼りましょう
6,ただ、他人の意見も、まずは聞いてみる姿勢が大事です
6,あまり焦らずに、その場のことを冷静に考えてみること
6,仲間がピンチの時は、自分の仕事を後回しにして協力を
6,忘れていた大事なことを、ふと思い出すことがあるかも
6,人の評価を気にせずに、あなたらしいところを発揮して
6,あなたのことをほめてくれる人がいたら、素直に喜んで
6,自分が暮らしている街のことを調べてみるのも面白そう
6,朝起きて、最初に目に入った小物をバッグに入れると吉
6,忘れ物がないように、カバンの中身をもう一度チェック
6,身も心もくたくたになったら、温泉などでのんびりして
6,お風呂場や台所などの掃除を徹底的にやると金運アップ
6,気持ちがスッキリして、友達と遊ぶのも楽しめそうです
6,ストレスが減って、気楽に過ごせる一日となるでしょう
6,流行のモノより、あなたのセンスで選んでみるのが正解
6,薬に頼るだけでなく、食事面を変えてみるのもいいかも
7,同じ趣味を持つ人や、話が弾むような人と縁ができます
7,自分の理解者だと思える人に打ち明ければ、事態は好転
7,経験値をアップさせるために、思い切ってチャレンジを
7,グループで作業する時には、まずあなたが先導すると◎
7,人からのアドバイスを受けたら、ちゃんと実践してみて
7,ちょっと難しいことでも、なるべく早めに期待に応えて
7,古い記憶の中に、今の悩みを解決するヒントがありそう
7,大好きな人と濃い時間を過ごせて、満足できるでしょう
7,この日の開運のポイントは、何事にも前向きであること
7,頑張りすぎずに、いつもの繊細なあなたらしさを保って
7,焦らずに対処できれば、期待以上の結果になるはずです
7,新しいアイディアを出して、周りをびっくりさせるかも
8,このまま付き合うのも別れるのも、今日の行動がカギに
8,これからの目標を人に話すと、協力してくれるでしょう
8,あきらめない姿を見て、周りの人が協力してくれるはず
8,相手が気楽に過ごせるように、配慮をすると運気アップ
8,気になるジャンルがあるなら、まずは取り組んでみては
8,一人で頑張るあなたを、上司も高く評価してくれるはず
8,コツコツ学んで来たことが、収入アップにつながるかも
9,尊敬している人に、アドバイスを仰ぐのも良さそうです
9,いつもはあまり行かない駅を、歩いてみるのもいいかも
9,今日はあまり外に出ず、家でゆったりするのがいいかも
9,人の力が必要なときは、身近な年上の人に相談してみて
9,やってみたいことがあれば、ぜひトライしてみましょう
9,心をオープンにして、いろんな人と話をしてみましょう
9,インターネットで、バーゲンの情報をチェックしてみて
9,いつもは忙しくてできないことをすると、満足できそう
9,悩みを抱えている人がいたら、そっとそばにいてあげて
9,見た目を気にせずに、内面をしっかり見ておきましょう
10,一緒にいてくれる友達に、感謝の気持ちを伝えましょう
10,リラックスして料理をすると運気アップにつながります
10,明るいムードを楽しんでいるうちに、運気が上がります
10,アレコレ欲張らずに、一番大事なことを優先しましょう
10,新しい思いつきは、仲間を巻き込んで実行に移してみて
10,想像力が、ちょっとしたアンラッキーも吹き飛ばします
10,ちょっとした悩み事は、アイディアひとつで解決しそう
10,これまでやってきたことが報われるので、自信を持って
10,今日はあなたの好きなことをして、リラックスすること
10,相手は相手の考え方があると思って、冷静に接して正解
10,責任感を持つのもいいですが、人を頼ってみてください
10,先入観を持たずに、人の意見に耳を傾けてみてください
10,誰に対しても優しくしておけば、運気もしっかりアップ
10,イライラしたら、まずその場を離れるのが正解でしょう
10,相手はあなたと、ゆっくりしたペースで話したいのかも
10,家族の力を借りるのが、今日のあなたにとっての最善策
10,周りが何を話していても、あなたらしさを貫きましょう
10,今日は涼しい場所でのんびりするなど、自分を労わって
11,あくまで自分らしく、素直に行動するのが良いでしょう
11,静かな部屋で心を落ち着かせて、自分と向き合ってみて
11,辛いときは自分だけで抱え込まずに、身近な人に相談を
11,原因を調べておけば、また同じようなことはしないはず
11,代わりになる人はちゃんと現れるので、気にしないこと
11,相手の状況を考えながら、ゆっくり話をしてみましょう
11,誠実なあなたらしさを見せていれば、仲間は増えるはず
11,そういう部分があることを、思い切って口にしましょう
11,一人でのんびりする時間は、映画や音楽を楽しんでみて
11,友達や好きな人に指摘される前に、簡単にできる運動を
11,あなたがビックリするような、アイディアをくれるかも
11,信頼できる人と一緒にいることで、今日の運気は回復へ
11,友達からの長電話は、さらっと上手にかわして正解かも
11,仲のいい友達を誘って、軽くご飯に付き合ってもらって
11,落ち着いて物事に取り組めば、いつもの自分に戻れます
11,曖昧な表現や目分量など、はっきりしないことは避けて
12,身の周りのものを整理すると、頭の中もスッキリします
12,やり方を少し変えてみると、意外にいい方向へいくかも
12,イライラしてしまったら、まずはたくさん水分を摂って
12,ダブルブッキングなどをしていないか、ちゃんと確認を
12,もっとも大事なことから片付ければ、事態は好転します
12,自己主張するより、細かいことを徹底してやるのが近道
12,あなたの先輩は、効果的なアドバイスをしてくれるはず
12,欲しいと思ったら、すぐに買ってしまうほうが良さそう
1,懐かしい気分に浸れて、これからも頑張る勇気が湧きます
1,停滞した仕事の打開策は、人の意見を積極的に聞いてみて
1,今しかできないことは、やれる範囲で精いっぱい頑張って
1,相手のいいところが見えたら、ぜひ褒めてあげましょう！
1,アイディアを求められる場面では、自由な発想が大切です
1,好きになった人には、ちょっと大胆に接してみてください
1,思い切ってあなたからアプローチしてみるのも正解です！
1,好きな人とは、ざっくばらんに付き合うことができそう！
1,あなたのやる気が高まる一日なので、ぜひ強気に行動を！
1,気になる人との関係も変わりそうなので、自信を持って！
2,意外な人からのプレゼントに、心がときめいてしまうかも
2,少しくらい気が重くても、大事なことから優先すると吉☆
2,自分からどんどん出かけて行って、会いたい人に会うこと
2,自宅に友達を招いて、おしゃべりしながらストレス解消を
2,ただ、消耗品なら新しく買ったほうがいいかもしれません
2,あなたを助けてくれる人がいるので、強気に行動をして☆
2,いろんな人と打ち解けて、交友関係を広げるきっかけに☆
2,気になっていた資格や、苦手分野の勉強を頑張ってみて☆
3,後輩の面倒をみると、みんなからの評価がアップします♪
3,普段は行かない場所に自分から行くと、出会いがありそう
3,ちょっと気弱な人なら、会話をリードしてあげましょう☆
3,初対面の人とのコミュニケーションは、活発に取って正解
3,あなたと共通の趣味がある人とは、じっくり語り合って☆
3,明るい話をたくさん聞けば、運気はいつの間にか絶好調☆
3,あなたのやるべきことに、集中することが開運のカギに☆
3,新しい仲間との出会いもありそうなので、服装はキリっと
3,一つずつ丁寧にこなしていけば、意外に早く終わりそう♪
3,友達が楽しそうにやっていることには、ぜひ興味を持って
3,会いたい人には、あなたから会いに出かけてみてください
3,大きな目標から離れていても、あなたは成長しているはず
4,焦らずに対処できれば、良い印象を与えられるでしょう♪
4,いいことがあったら、友達と一緒にお祝いをしましょう☆
4,今日はあなたがリードして、あの人をデートに誘ってみて
4,あなたのために役立つアドバイスをくれて、運気も回復☆
4,今のあなたの目標を、応援してくれる人がいるでしょう☆
4,目標を持って、まずは少しでいいから貯めてみましょう☆
4,相手の言葉が、あなたの問題を取り除いてくれることも☆
4,少しでも歩くようにしてみると、体型にも響かないはず☆
4,マネしたい人がいるなら、遠慮なく同じことをやってみて
4,あなたが頑張っていることは、仲間が見ていてくれます☆
4,道に迷っていたら、いつの間にか目的地に、なんてことも
4,あなたから話しかけてみれば、力になってあげられるかも
4,ちょっと強気な駆け引きで、アプローチすると効果的です
5,好きな人には、あなたの得意なスキルをアピールしてみて
5,あなたの全力を投入すれば、どんなことでも達成できます
5,調子が出なかった仕事も、今日をきっかけにはかどりそう
5,小さなアクセサリーや本など、喜ばれるものを考えてみて
5,思い切ってランチに誘ってみると、いい関係になれるかも
5,好きな人のそばをキープできて、親密な話もできるように
5,相手は意外と、あなたからの連絡を待っている可能性が大
5,たまには好きなものを食べて、心を満たすことも大切です
5,自分に自信が持てるので、他の物事もうまくいきそうです
5,何気ない話題から、相手を元気にすることができそうです
5,ちゃんと自己主張すれば、周囲からの評価は一気にアップ
5,今日は言葉遣いや服装などを少し違った雰囲気にしてみて
5,ハードスケジュールになっても、楽々とこなせるでしょう
5,体を気遣っておけば、いつでも元気なあなたでいられます
5,あなたの頭脳をフル活用すれば、たいていのことは大丈夫
6,古い友達に電話やパソコンのメールをしてみるのも吉です
6,親しい人と食事に行くと、これからの目標が見つかりそう
6,面白そうだと思ったイベントには積極的に参加しましょう
6,あなたのやりたいことを、堂々と周りに話してみましょう
6,外の空気を吸うことで、考え方が前向きになっていきます
6,あなたの気配りによって、喜んでくれる人がいるはずです
6,コミュニケーション運が好調なので、いろんな人と会話を
6,うまく気分転換をして、心と体の栄養補給も心がけること
7,何気ない気配りが、知らないところで人を助けるようです
7,全く違うことを考えて、気持ちを切り替えるのも大切です
7,相手の好きなものを知っておくと、会話に役立ちそうです
7,リフレッシュしたら、友達と一緒に出かけてみましょう☆
7,気になっている人がいるなら、ぜひいろんな話をしてみて
7,あなたがスピーディーに動けば、周りも協力してくれます
7,あなたの特技をアピールすると、注目してもらえそうです
7,リサイクルショップへ行くと、掘り出し物を発見できそう
7,トラブルにもめげずに、あなたらしく行動できるでしょう
7,友達との約束は、今日はお詫びをしてまたの機会に延期を
7,誰かと違う意見があるなら、隠さずに発言をしてください
7,自分の趣味とは違うものにも、ぜひ親しんでみてください
8,考え方が違う人ほど、あなたを成長させてくれるでしょう
8,今日はまっすぐ家に帰ってきて家族でディナーがオススメ
8,謙虚さと慎重さを忘れないでおけば、何が起きても大丈夫
8,疲れていると思ったら、趣味を楽しむようにしてください
8,相手が困っているところを見たら、ぜひ力を貸してあげて
8,あなたを頼ってくる人に奉仕をするほど、充実した一日に
8,あなたの長所や魅力を、精一杯あの人にアピールしてみて
8,正々堂々と向き合うことによって、すぐに解消できるはず
8,話したい人の顔が浮かんだら、すぐに連絡を入れましょう
8,家族と会話をすると、いつの間にか疲れが抜けているかも
8,周囲への気配りを忘れなければ、新しい出会いの可能性も
8,家族に手伝ってもらえば、あっさり終わるかもしれません
8,何事も堅実にこなしていくことで、サプライズが訪れます
8,人に尽くすことで、今日はいい運気がやってくるはずです
9,動き出したくてうずうずしますが、まずは準備をしっかり
9,どんなに楽しそうでも、まずはやるべきことを優先させて
9,自分の力を低く見積もっていないか、よく思い返してみて
9,好きな人、気になる人がいるなら、あなたから声をかけて
9,できるだけお金をかけずに、身体に良い習慣を始めると吉
9,人の力を借りないでできることが、あなたを成長させます
9,特にバッグなどの革製品は、品質を重視して選びましょう
9,家族と過ごせる時間があれば、あなたが料理をしてあげて
9,寂しいからといい顔ばかりしていると、後で後悔するかも
9,誰かを怒らせてしまったら、まずは事情を説明しましょう
9,チャンスを逃さないように、好きな人から目を離さないで
9,疲れていると思ったら、ちょっと睡眠を取るのがいいかも
9,古い漫画や映画を見てみると、アイディアが生まれるかも
9,知らない映画を見てみると、思いがけない発見があるかも
9,デスクまわりの掃除や、下準備は念入りにすると良さそう
10,力を充電しておけば、明日以降にいい運気がやってきます
10,気付いたことはすぐやる気持ちが、運気アップの秘訣です
10,曖昧な態度はひかえて、自信のないことはいわないように
10,問題を丁寧に片付ければ、周りからの評価はアップします
10,頑張っていれば、あなたを認めてくれる人がいるはずです
10,終わったときの自分へのご褒美を決めれば、やる気アップ
10,あなたの真面目な部分を、人に見せるよう心がけましょう
10,他人から言われた嫌なことも、すぐに忘れるのが一番です
10,あなたの優しい気持ちを、受け止めてくれる人がいるはず
10,小さいことでも真剣にやれば、それなりの成果があるはず
10,今日は何が起きても動じずに、あなたらしくしていて正解
10,仲間からオンラインイベントのお誘いがあったら参加が◎
11,自分が本当にしたいことは何か、自問自答するといいかも
11,話題の小説を読むと、モチベーションが高くなるでしょう
11,興味を持ったことには、とりあえず手を出してみましょう
11,ダイエットをしているのなら、運動も増やしてみましょう
11,身も心も疲れてしまったら、しっかり休憩を取りましょう
11,ノウハウを実践すれば、期待通りの結果が得られそうです
11,褒められることより、指摘を受けることのほうが多いかも
11,必要以上に共感し、暗い気分にならないように気をつけて
11,相手の話を聞いてあげることで、絆が強くなっていきます
